element	ion_stage	wavelength_vacuum_nm	wavelength_kind	intensity	gA_s-1	Ei_eV	Ek_eV	g_i	g_k	tp_ref	line_ref	quantitative_ready
Th	1	490.805511169	ritz_air	27		2.7771712400	5.3033082900	11	13		L5951	0
Th	1	490.841243654	ritz_air	92		2.1587167030	4.6846698500	7	5		L5951	0
Th	1	490.857954089	ritz_air	500		2.3838859230	4.9097530800	13	15		L5951	0
Th	1	490.938344427	ritz_air	33		1.0056363970	3.5310899500	9	9		L5951	0
Th	1	490.982485143	ritz_air	120		2.4732857860	4.9985122900	9	9		L5951	0
Th	1	490.985777017	ritz_air	64		1.7955230000	4.3207325700	13	11		L5951	0
Th	1	491.037849839	ritz_air	32		2.3321286770	4.8570704600	9	7		L5951	0
Th	1	491.058176234	ritz_air	53		1.7639009300	4.2887382000	1	3		L5951	0
Th	1	491.105766866	ritz_air	56		2.5063318890	5.0309244900	7	7		L5951	0
Th	1	491.121416020	ritz_air	190		1.7311318370	4.2556439900	3	5		L5951	0
Th	1	491.152855365	ritz_air	1000		0.6151672932	3.1395178520	9	7		L18702	0
Th	1	491.160455383	ritz_air	46		2.8364588180	5.3607703100	11	13		L5951	0
Th	1	491.191969748	ritz_air	140		1.3369408730	3.8610904140	5	7		L5951	0
Th	1	491.216383228	ritz_air	660		1.0910919079	3.6151159980	9	7		L5951	0
Th	1	491.275012791	ritz_air	550		1.2156410810	3.7393639500	11	9		L18702	0
Th	1	491.315208460	ritz_air	18		2.3470572450	4.8705736400	7	9		L3552	0
Th	1	491.331087675	ritz_air	60		2.9861523160	5.5095871600	13	13		L5951	0
Th	1	491.341428420	ritz_air	150		1.6335058670	4.1568876000	9	9		L5951	0
Th	1	491.401570385	ritz_air	95		2.9286935480	5.4517664500	17	15		L5951	0
Th	1	491.485480658	ritz_air	46		2.2267431830	4.7493853200	9	9		L3552	0
Th	1	491.678833984	ritz_air	150		1.6227747630	4.1444248700	7	5		L5951	0
Th	1	491.719065664	ritz_air	52		2.1587167030	4.6801604900	7	5		L5951	0
Th	1	491.750408984	ritz_air	24		2.6241377150	5.1454208000	7	7		L12239	0
Th	1	491.774996511	ritz_air	18		2.4180816130	4.9392386300	7	7		L3552	0
Th	1	491.919480866	ritz_air	120		2.2383633370	4.7587798500	9	7		L5951	0
Th	1	491.937174563	ritz_air	35		2.2791800320	4.7995059000	1	3		L12239	0
Th	1	492.003419148	ritz_air	27		1.9668714740	4.4868580000	5	5		L3552	0
Th	1	492.084349633	ritz_air	30		3.1219276280	5.6414997000	15	13		L5951	0
Th	1	492.139045153	ritz_air	750		0.3171586159	2.8364506670	1	3		L18702	0
Th	1	492.142936186	ritz_air	460		1.9209143920	4.4401865200	9	7		L5951	0
Th	1	492.199739265	ritz_air	730		0.4792576672	2.9982390600	3	5		L18702	0
Th	1	492.303427792	ritz_air	76		1.3369408730	3.8553917200	5	5		L5951	0
Th	1	492.360161853	ritz_air	29		1.9511353680	4.4692960200	3	5		L12239	0
Th	1	492.370813681	ritz_air	18		1.9205248840	4.4386310600	11	13		L3552	0
Th	1	492.380917363	ritz_air	7		2.4732857860	4.9913402900	9	9		L12239	0
Th	1	492.506538713	ritz_air	24		1.9205248840	4.4379371200	11	9		L12239	0
Th	1	492.528988673	ritz_air	7		2.8364588180	5.3537563000	11	11		L12239	0
Th	1	492.554161356	ritz_air	170		3.0810455360	5.5982143700	13	13		L5951	0
Th	1	492.562109466	ritz_air	230		2.0809318270	4.5980600400	9	9		L5951	0
Th	1	492.626684610	ritz_air	43		2.3184578210	4.8352560800	5	7		L5951	0
Th	1	492.643372040	ritz_air	38		2.2127555990	4.7294686100	5	7		L5951	0
Th	1	492.647290080	ritz_air	27		2.0107115110	4.5274045100	5	7		L3552	0
Th	1	492.663294329	ritz_air	31		2.3838859230	4.9004971700	13	11		L12239	0
Th	1	492.671221434	ritz_air	43		2.2402786110	4.7568493600	7	9		L5951	0
Th	1	492.719774324	ritz_air	72		1.3937969360	3.9101197020	7	7		L3552	0
Th	1	492.732523708	ritz_air	770		2.4779689210	4.9942265800	13	15		L5951	0
Th	1	492.762816751	ritz_air	100		1.6486715920	4.1647745600	9	7		L5951	0
Th	1	492.806581370	ritz_air	32		2.6773982580	5.1932777800	7	7		L5951	0
Th	1	492.867422523	ritz_air	240		0.7888365657	3.3044055160	5	5		L5951	0
Th	1	492.915592312	ritz_air	1800		1.0220763970	3.5373995150	5	5		L18702	0
Th	1	492.940785000	ritz_air	94		2.3321286770	4.8473232400	9	9		L5951	0
Th	1	492.963151938	ritz_air	33		2.8766801280	5.3917606000	7	9		L5951	0
Th	1	492.987064287	ritz_air	33		1.4726643640	3.9876228200	3	5		L12239	0
Th	1	492.997702111	ritz_air	57		1.6335058670	4.1484100500	9	9		L5951	0
Th	1	493.005750248	ritz_air	160		2.0524645280	4.5673276600	13	11		L5951	0
Th	1	493.032095243	ritz_air	41		2.3605541700	4.8752829200	5	7		L5951	0
Th	1	493.046128968	ritz_air	460		0.9301651190	3.4448222940	7	5		L5951	0
Th	1	493.120520719	ritz_air	19		2.6132338080	5.1275116200	11	11		L12239	0
Th	1	493.143267759	ritz_air	11		2.8364588180	5.3506206600	11	11		L12239	0
Th	1	493.170082878	ritz_air	27		2.1587167030	4.6727418400	7	7		L3552	0
Th	1	493.242572124	ritz_air	74		1.8804560130	4.3941116800	7	7		L5951	0
Th	1	493.274541612	ritz_air	70		2.4441043580	4.9575971100	7	7		L5951	0
Th	1	493.362738029	ritz_air	22		1.4383444490	3.9513878700	3	5		L12239	0
Th	1	493.390685449	ritz_air	77*		2.0107115110	4.5236125900	5	5		L5951	0
Th	1	493.438621177	ritz_air	64		2.3029581560	4.8156151200	3	3		L5951	0
Th	1	493.465512317	ritz_air	26		2.2998331450	4.8123531800	5	5		L3552	0
Th	1	493.519568669	ritz_air	56		1.6486715920	4.1609164200	9	9		L5951	0
Th	1	493.570789269	ritz_air	92		2.5196398240	5.0316239400	11	11		L5951	0
Th	1	493.611973204	ritz_air	8		1.9365072870	4.4482818200	7	5		L3552	0
Th	1	493.618269876	ritz_air	26		2.1571260900	4.6688685800	7	7		L3552	0
Th	1	493.655265699	ritz_air	32		2.2267431830	4.7382974400	9	7		L5951	0
Th	1	493.730605703	ritz_air	130		1.7614332090	4.2726042200	9	11		L5951	0
Th	1	493.815321197	ritz_air	1400		1.0910919079	3.6018321210	9	11		L18702	0
Th	1	493.826780240	ritz_air	98		2.2127555990	4.7234375500	5	5		L5951	0
Th	1	493.920777198	ritz_air	1700		0.6897416420	3.1999457900	3	3		L18702	0
Th	1	493.958349174	ritz_air	100		2.3470572450	4.8570704600	7	7		L5951	0
Th	1	493.966485335	ritz_air	77		0.3557427977	2.8657146730	7	9		L5951	0
Th	1	493.981717379	ritz_air	90		2.2852378900	4.7951323700	7	7		L3552	0
Th	1	493.988277121	ritz_air	300		0.6897416420	3.1996027900	3	3		L5951	0
Th	1	493.997748636	ritz_air	150		1.6335058670	4.1433189000	9	9		L5951	0
Th	1	494.010097915	ritz_air	28		1.7934589390	4.3032092300	5	7		L12239	0
Th	1	494.043927898	ritz_air	160		2.1698692680	4.6794477000	11	13		L5951	0
Th	1	494.052780249	ritz_air	7		2.6837443150	5.1932777800	9	7		L12239	0
Th	1	494.064865458	ritz_air	270		1.7614332090	4.2709052900	9	9		L5951	0
Th	1	494.102080339	ritz_air	5600		0.9664909590	3.4757740270	9	11		L18702	0
Th	1	494.143823423	ritz_air	47		1.2911884280	3.8002595270	9	7		L5951	0
Th	1	494.156501790	ritz_air	11		2.7771712400	5.2861779600	11	11		L12239	0
Th	1	494.228591932	ritz_air	100		1.6335058670	4.1421466200	9	7		L5951	0
Th	1	494.241836449	ritz_air	38		2.3184578210	4.8270313400	5	5		L5951	0
Th	1	494.279519455	ritz_air	190		1.3051251700	3.8135074420	7	5		L5951	0
Th	1	494.329692778	ritz_air	48		2.0267262500	4.5348539300	9	9		L5951	0
Th	1	494.444366229	ritz_air	2600		0.3557427977	2.8632887820	7	5		L18702	0
Th	1	494.451709179	ritz_air	92		1.7614332090	4.2689419500	9	7		L5951	0
Th	1	494.502246599	ritz_air	48		2.5710958890	5.0783483700	3	5		L5951	0
Th	1	494.534421142	ritz_air	6		2.7452090910	5.2522984500	7	9		L12239	0
Th	1	494.683880831	ritz_air	6600		0.0000000000	2.5063318890	5	7		L18702	0
Th	1	494.734810355	ritz_air	11		2.8364588180	5.3425327000	11	9		L12239	0
Th	1	494.748139895	ritz_air	37		1.9365072870	4.4425136500	7	7		L5951	0
Th	1	494.760324131	ritz_air	17		2.5063318890	5.0122765300	7	9		L3552	0
Th	1	494.804446848	ritz_air	1000		1.0056363970	3.5113575800	9	11		L18702	0
Th	1	494.839682205	ritz_air	22		1.6227747630	4.1283175300	7	5		L12239	0
Th	1	494.869687172	ritz_air	27		2.1571260900	4.6625169400	7	9		L12239	0
Th	1	494.880112941	ritz_air	120		1.0220763970	3.5274144650	5	3		L5951	0
Th	1	494.893580518	ritz_air	110		1.6227747630	4.1280446500	7	7		L18702	0
Th	1	494.933165029	ritz_air	10		3.3580466480	5.8631161900	13	15		L12239	0
Th	1	494.994741382	ritz_air	8		2.9328634240	5.4376213200	9	11		L3552	0
Th	1	495.034686990	ritz_air	55		1.7660301470	4.2705859200	3	5		L5951	0
Th	1	495.044730657	ritz_air	32		2.4864747310	4.9909796900	5	7		L5951	0
Th	1	495.061507112	ritz_air	33		2.7478783540	5.2522984500	9	9		L5951	0
Th	1	495.163297144	ritz_air	480		1.5929451530	4.0968504100	7	7		L5951	0
Th	1	495.213009346	ritz_air	45		2.3078837900	4.8115377000	3	5		L5951	0
Th	1	495.339362901	ritz_air	17		2.5321905600	5.0352058000	3	5		L3552	0
Th	1	495.407312947	ritz_air	200		0.9664909590	3.4691629080	9	7		L5951	0
Th	1	495.491418283	ritz_air	100		1.6227747630	4.1250219000	7	9		L5951	0
Th	1	495.503342450	ritz_air	25		1.3369408730	3.8391278000	5	7		L12239	0
Th	1	495.531316879	ritz_air	87		2.1355413190	4.6375869900	5	7		L5951	0
Th	1	495.802280842	ritz_air	130		2.0267262500	4.5274045100	9	7		L5951	0
Th	1	495.818413126	ritz_air	89		0.9301651190	3.4307620160	7	7		L5951	0
Th	1	495.844323008	ritz_air	70		0.9026202420	3.4030864700	5	5		L5951	0
Th	1	495.884032554	ritz_air	110		2.3470572450	4.8473232400	7	9		L5951	0
Th	1	495.888949860	ritz_air	34		2.8535150990	5.3537563000	11	11		L5951	0
Th	1	495.948237606	ritz_air	290		1.4726643640	3.9726066800	3	5		L5951	0
Th	1	496.019823619	ritz_air	29		2.5196398240	5.0192213500	11	11		L5951	0
Th	1	496.026964515	ritz_air	14		2.1168825430	4.6164280800	3	5		L12239	0
Th	1	496.073149782	ritz_air	69		2.1587167030	4.6580295300	7	5		L5951	0
Th	1	496.276615822	ritz_air	97		2.2127555990	4.7110437400	5	5		L5951	0
Th	1	496.311055969	ritz_air	780		1.7311318370	4.2292466200	3	3		L5951	0
Th	1	496.344674898	ritz_air	150		2.1587167030	4.6566622800	7	9		L5951	0
Th	1	496.351604739	ritz_air	13		2.3321286770	4.8300393800	9	9		L12239	0
Th	1	496.385513745	ritz_air	36		0.7888365657	3.2865766280	5	7		L5951	0
Th	1	496.431216884	ritz_air	290		1.9205248840	4.4180350000	11	9		L5951	0
Th	1	496.441919727	ritz_air	66		2.3321286770	4.8295849500	9	11		L3552	0
Th	1	496.457110762	ritz_air	330*		1.7289977590	4.2263776100	7	5		L5951	0
Th	1	496.511643246	ritz_air	93		2.8535150990	5.3506206600	11	11		L5951	0
Th	1	496.514943122	ritz_air	170*		1.7611043810	4.2581933400	11	9		L5951	0
Th	1	496.515025144	ritz_air	170*		2.6866082730	5.1836968000	3	5		L5951	0
Th	1	496.564577305	ritz_air	120		1.2911884280	3.7880277970	9	9		L5951	0
Th	1	496.592325676	ritz_air	16		2.7140305370	5.2107304000	7	5		L3552	0
Th	1	496.711722389	ritz_air	1300		1.0910919079	3.5871916150	9	9		L18702	0
Th	1	496.872400067	ritz_air	31		2.6773982580	5.1726907600	7	5		L5951	0
Th	1	496.903896433	ritz_air	72		1.3051251700	3.8002595270	7	7		L5951	0
Th	1	497.014949932	ritz_air	1600		1.7169047090	4.2114815500	5	7		L3552	0
Th	1	497.049498108	ritz_air	56		2.0107115110	4.5051149700	5	7		L5951	0
Th	1	497.090598026	ritz_air	16		2.2402786110	4.7344758300	7	9		L3552	0
Th	1	497.129011229	ritz_air	180		2.8364588180	5.3304633100	11	13		L5951	0
Th	1	497.146541886	ritz_air	460		1.0220763970	3.5159929410	5	7		L18702	0
Th	1	497.223085218	ritz_air	18		1.4383444490	3.9318770700	3	3		L12239	0
Th	1	497.294350148	ritz_air	16		2.6349869300	5.1281622200	5	7		L3552	0
Th	1	497.308618938	ritz_air	6		2.7916138300	5.2847175900	5	3		L12239	0
Th	1	497.344702523	ritz_air	230		1.3369408730	3.8298637400	5	3		L5951	0
Th	1	497.364778856	ritz_air	160		2.4286473910	4.9214696400	11	11		L5951	0
Th	1	497.414292008	ritz_air	120		1.9800395300	4.4726136400	7	7		L5951	0
Th	1	497.604344494	ritz_air	15		2.3078837900	4.7995059000	3	3		L12239	0
Th	1	497.647981085	ritz_air	110		1.7614332090	4.2528368300	9	9		L5951	0
Th	1	497.664281415	ritz_air	16		1.2911884280	3.7825104510	9	11		L3552	0
Th	1	497.682130157	ritz_air	13		2.2267431830	4.7179758600	9	7		L12239	0
Th	1	497.691260582	ritz_air	31		1.9800395300	4.4712265000	7	9		L5951	0
Th	1	497.705306313	ritz_air	32		1.9205248840	4.4116415600	11	11		L5951	0
Th	1	497.707582918	ritz_air	38		2.2383633370	4.7294686100	9	7		L5951	0
Th	1	497.779417001	ritz_air	7		2.3184578210	4.8092036100	5	7		L3552	0
Th	1	497.785865714	ritz_air	7		2.5444923060	5.0352058000	5	5		L3552	0
Th	1	497.809545004	ritz_air	21		2.5940125800	5.0846076200	5	7		L12239	0
Th	1	497.816452839	ritz_air	9		2.4779689210	4.9685294000	13	11		L12239	0
Th	1	497.877936172	ritz_air	120		1.3937969360	3.8840498600	7	9		L5951	0
Th	1	497.891254710	ritz_air	31		1.0910919079	3.5812782170	9	7		L5951	0
Th	1	497.961540382	ritz_air	38		2.5499363680	5.0397711900	9	9		L5951	0
Th	1	498.010786464	ritz_air	22		2.3470572450	4.8366458600	7	7		L12239	0
Th	1	498.091065790	ritz_air	31		1.2156410810	3.7048284380	11	9		L3552	0
Th	1	498.157552453	ritz_air	1300		1.3882549450	3.8771100850	11	11		L18702	0
Th	1	498.214606610	ritz_air	150		2.0524645280	4.5410346500	13	11		L5951	0
Th	1	498.326616367	ritz_air	32		1.4633771100	3.9513878700	5	5		L5951	0
Th	1	498.354025648	ritz_air	30		2.5063318890	4.9942058100	7	7		L5951	0
Th	1	498.387750608	ritz_air	1600		0.4572521355	2.9449577080	5	5		L18702	0
Th	1	498.605178372	ritz_air	21		1.7397568530	4.2263776100	5	5		L12239	0
Th	1	498.651562695	ritz_air	51		1.7660301470	4.2524196000	3	3		L5951	0
Th	1	498.676326274	ritz_air	3700		0.4572521355	2.9435181130	5	3		L18702	0
Th	1	498.733971589	ritz_air	280		1.7664409900	4.2524196000	1	3		L5951	0
Th	1	498.772510828	ritz_air	34*		2.4732857860	4.9590723100	9	7		L5951	0
Th	1	498.868732392	ritz_air	13		2.4864747310	4.9717817900	5	7		L12239	0
Th	1	498.880520524	ritz_air	11		2.3078837900	4.7931321300	3	5		L12239	0
Th	1	498.965709157	ritz_air	7		2.4864747310	4.9712987600	5	5		L3552	0
Th	1	499.016335607	ritz_air	18		1.6335058670	4.1180778060	9	11		L12239	0
Th	1	499.070049878	ritz_air	1500		0.9026202420	3.3869247700	5	7		L18702	0
Th	1	499.113569441	ritz_air	18		2.2852378900	4.7693258000	7	5		L12239	0
Th	1	499.254526892	ritz_air	8		1.0056363970	3.4890229610	9	9		L12239	0
Th	1	499.259465204	ritz_air	62		2.4217109980	4.9050730000	9	9		L5951	0
Th	1	499.300292051	ritz_air	7		2.2402786110	4.7234375500	7	5		L3552	0
Th	1	499.351835746	ritz_air	200		1.3051251700	3.7880277970	7	9		L5951	0
Th	1	499.376702353	ritz_air	54		2.3838859230	4.8666649100	13	11		L5951	0
Th	1	499.403073360	ritz_air	120		1.3937969360	3.8764448200	7	7		L5951	0
Th	1	499.450779035	ritz_air	7		1.9668714740	4.4492822300	5	5		L3552	0
Th	1	499.514187883	ritz_air	560		0.6151672932	3.0972629250	9	7		L18702	0
Th	1	499.549901372	ritz_air	330		1.3051251700	3.7870433570	7	5		L5951	0
Th	1	499.596321706	ritz_air	64		2.5499363680	5.0316239400	9	11		L5951	0
Th	1	499.628506257	ritz_air	44		1.9365072870	4.4180350000	7	9		L5951	0
Th	1	499.637640684	ritz_air	72		1.5929451530	4.0744275000	7	9		L5951	0
Th	1	499.647687354	ritz_air	14		2.8364588180	5.3178912800	11	9		L12239	0
Th	1	499.669161059	ritz_air	64		1.3882549450	3.8695807530	11	13		L5951	0
Th	1	499.719013305	ritz_air	43		2.4779689210	4.9590471900	13	13		L5951	0
Th	1	499.737171130	ritz_air	37*		2.5499363680	5.0309244900	9	7		L5951	0
Th	1	499.737361180	ritz_air	37*		2.6749636850	5.1559508700	5	5		L5951	0
Th	1	499.762081749	ritz_air	44		2.0273820500	4.5082465100	1	3		L5951	0
Th	1	499.792699884	ritz_air	120		3.0810455360	5.5617580100	13	13		L5951	0
Th	1	499.896088356	ritz_air	29		1.3937969360	3.8739963500	7	5		L5951	0
Th	1	499.918850404	ritz_air	61		2.4180816130	4.8981681000	7	7		L5951	0
Th	1	499.982356278	ritz_air	7		0.7888365657	3.2686080420	5	5		L3552	0
Th	1	500.043947644	ritz_air	37		1.4383444490	3.9178104800	3	5		L5951	0
Th	1	500.063349799	ritz_air	97		2.0809318270	4.5603016600	9	11		L5951	0
Th	1	500.077971685	ritz_air	64		2.7771712400	5.2564685800	11	11		L5951	0
Th	1	500.123287726	ritz_air	15		2.2267431830	4.7058158700	9	7		L3552	0
Th	1	500.164124577	ritz_air	330		2.1587167030	4.6375869900	7	7		L5951	0
Th	1	500.228231612	ritz_air	14		2.6773982580	5.1559508700	7	5		L12239	0
Th	1	500.246378434	ritz_air	19		2.2267431830	4.7052058700	9	9		L12239	0
Th	1	500.264901356	ritz_air	61		2.4197971740	4.8981681000	5	7		L12239	0
Th	1	500.283886400	ritz_air	51		2.3078837900	4.7861606600	3	5		L5951	0
Th	1	500.349240767	ritz_air	7800		0.3557427977	2.8336959610	7	7		L18702	0
Th	1	500.362910399	ritz_air	22		2.5063318890	4.9842173600	7	7		L3552	0
Th	1	500.386664711	ritz_air	22		2.2852378900	4.7630057300	7	7		L3552	0
Th	1	500.428891932	ritz_air	95		1.8804560130	4.3580147700	7	5		L5951	0
Th	1	500.465049540	ritz_air	25		2.8107080390	5.2880878000	7	7		L12239	0
Th	1	500.478508116	ritz_air	47		2.2331265490	4.7104396900	11	9		L5951	0
Th	1	500.499378662	ritz_air	610		0.9026202420	3.3798300800	5	7		L18702	0
Th	1	500.516119111	ritz_air	23		1.7934589390	4.2705859200	5	5		L12239	0
Th	1	500.525366568	ritz_air	170		1.7955230000	4.2726042200	13	11		L5951	0
Th	1	500.539578345	ritz_air	220		1.7611043810	4.2381152700	11	11		L5951	0
Th	1	500.552417756	ritz_air	690		1.4633771100	3.9403244600	5	7		L5951	0
Th	1	500.607553408	ritz_air	7		2.3184578210	4.7951323700	5	7		L3552	0
Th	1	500.662276950	ritz_air	36		3.0810455360	5.5574493700	13	11		L5951	0
Th	1	500.673098825	ritz_air	55		1.6486715920	4.1250219000	9	9		L5951	0
Th	1	500.685951241	ritz_air	19		3.1219276280	5.5982143700	15	13		L12239	0
Th	1	500.737149846	ritz_air	110		2.5444923060	5.0205258600	5	7		L5951	0
Th	1	500.753409167	ritz_air	26		2.3895822460	4.8655354100	5	5		L5951	0
Th	1	500.780339323	ritz_air	45		1.9209143920	4.3967344000	9	7		L5951	0
Th	1	500.836263184	ritz_air	28		2.7771712400	5.2527148000	11	13		L5951	0
Th	1	500.848512439	ritz_air	27		1.7934589390	4.2689419500	5	7		L5951	0
Th	1	501.063941688	ritz_air	88		1.9365072870	4.4109259800	7	7		L5951	0
Th	1	501.133417151	ritz_air	210		1.6227747630	4.0968504100	7	7		L5951	0
Th	1	501.181521935	ritz_air	190		1.7169047090	4.1907428900	5	7		L5951	0
Th	1	501.234382983	ritz_air	200		2.3321286770	4.8057059600	9	9		L5951	0
Th	1	501.236897651	ritz_air	74		2.0267262500	4.5002911300	9	9		L5951	0
Th	1	501.287527106	ritz_air	270		1.9668714740	4.4401865200	5	7		L5951	0
Th	1	501.317033948	ritz_air	12		2.7696823690	5.2428518400	7	7		L12239	0
Th	1	501.326342421	ritz_air	13		2.8364588180	5.3095823700	11	9		L12239	0
Th	1	501.367333315	ritz_air	45		0.9301651190	3.4030864700	7	5		L5951	0
Th	1	501.456356974	ritz_air	65		1.8804560130	4.3529383500	7	5		L5951	0
Th	1	501.557974980	ritz_air	70		2.7156765220	5.1876579200	15	13		L5951	0
Th	1	501.584683078	ritz_air	94		2.4286473910	4.9004971700	11	11		L5951	0
Th	1	501.614980129	ritz_air	71		2.5196398240	4.9913402900	11	9		L18702	0
Th	1	501.667713144	ritz_air	46		2.3838859230	4.8553265800	13	13		L5951	0
Th	1	501.738506959	ritz_air	100		2.8896783650	5.3607703100	13	13		L5951	0
Th	1	501.793498574	ritz_air	350		1.2156410810	3.6864622240	11	11		L5951	0
Th	1	501.835022609	ritz_air	85		1.5019899800	3.9726066800	5	5		L5951	0
Th	1	501.890788430	ritz_air	610		0.7888365657	3.2591787500	5	3		L5951	0
Th	1	501.899691797	ritz_air	52		1.6335058670	4.1038042300	9	7		L5951	0
Th	1	501.915987127	ritz_air	120		2.2852378900	4.7554560500	7	5		L5951	0
Th	1	501.927584210	ritz_air	100		2.2402786110	4.7104396900	7	9		L5951	0
Th	1	501.945314922	ritz_air	380		1.8804560130	4.3505298420	7	7		L5951	0
Th	1	502.028149937	ritz_air	9		2.7140305370	5.1836968000	7	5		L12239	0
Th	1	502.078362283	ritz_air	97		3.0810455360	5.5504648100	13	13		L5951	0
Th	1	502.114265825	ritz_air	71		1.9800395300	4.4492822300	7	5		L3552	0
Th	1	502.120619514	ritz_air	2000		0.4572521355	2.9264635890	5	5		L18702	0
Th	1	502.139813615	ritz_air	63		2.5196398240	4.9887568900	11	11		L5951	0
Th	1	502.265344979	ritz_air	170		1.4633771100	3.9318770700	5	3		L5951	0
Th	1	502.340556969	ritz_air	850		1.2156410810	3.6837714500	11	11		L18702	0
Th	1	502.347530823	ritz_air	37		1.5929451530	4.0610412600	7	7		L5951	0
Th	1	502.357474465	ritz_air	470		2.0524645280	4.5205117800	13	13		L5951	0
Th	1	502.453112885	ritz_air	55		2.4197971740	4.8873746700	5	3		L5951	0
Th	1	502.488257226	ritz_air	180		2.2127555990	4.6801604900	5	5		L5951	0
Th	1	502.510948257	ritz_air	440		1.3937969360	3.8610904140	7	7		L5951	0
Th	1	502.550650809	ritz_air	35		2.4441043580	4.9112029200	7	7		L5951	0
Th	1	502.572863713	ritz_air	7		2.6214502260	5.0884397400	11	9		L12239	0
Th	1	502.601395297	ritz_air	80		2.8364588180	5.3033082900	11	13		L5951	0
Th	1	502.755998390	ritz_air	35		2.3321286770	4.7982195600	9	9		L5951	0
Th	1	502.835691572	ritz_air	61		0.4792576672	2.9449577080	3	5		L5951	0
